timestamp,file,duration_s,sample_rate,raw_peak,e_raw,rms,clip_rate,zcr,crest_factor,hf_ratio,b3_decision,b3_reason,b4_mode,b4_label,b4_flags,b5_status
27.03.2026; 19.26,/home/pi/pi-iot/audio/window_27-03-2026_19-26-50.wav,5,44100,0.018525,0.003737,0.004736,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0047<0.02 · peak 0.0185<0.35,not run,not run,,not run
27.03.2026; 19.26,/home/pi/pi-iot/audio/window_27-03-2026_19-26-55.wav,5,44100,0.016999,0.003679,0.004598,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0170<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-00.wav,5,44100,0.019288,0.003656,0.004566,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0193<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-05.wav,5,44100,0.021729,0.003536,0.004431,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0217<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-10.wav,5,44100,0.019501,0.003622,0.004504,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0195<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-15.wav,5,44100,0.019379,0.003784,0.00477,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0048<0.02 · peak 0.0194<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-20.wav,5,44100,0.018342,0.004093,0.005087,0.0,,,,DROP,weak signal — E_raw 0.0041<0.015 · RMS 0.0051<0.02 · peak 0.0183<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-25.wav,5,44100,0.022828,0.004181,0.005426,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0054<0.02 · peak 0.0228<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-30.wav,5,44100,0.018281,0.003638,0.004509,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0183<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-36.wav,5,44100,0.018464,0.003722,0.004665,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0047<0.02 · peak 0.0185<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-41.wav,5,44100,0.016083,0.003666,0.004603,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0161<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-46.wav,5,44100,0.019623,0.004316,0.005458,0.0,,,,DROP,weak signal — E_raw 0.0043<0.015 · RMS 0.0055<0.02 · peak 0.0196<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-51.wav,5,44100,0.016938,0.003891,0.004845,0.0,,,,DROP,weak signal — E_raw 0.0039<0.015 · RMS 0.0048<0.02 · peak 0.0169<0.35,not run,not run,,not run
27.03.2026; 19.27,/home/pi/pi-iot/audio/window_27-03-2026_19-27-56.wav,5,44100,0.018036,0.0044,0.005444,0.0,,,,DROP,weak signal — E_raw 0.0044<0.015 · RMS 0.0054<0.02 · peak 0.0180<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-01.wav,5,44100,0.018708,0.004324,0.005407,0.0,,,,DROP,weak signal — E_raw 0.0043<0.015 · RMS 0.0054<0.02 · peak 0.0187<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-06.wav,5,44100,0.016816,0.003472,0.004376,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0168<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-11.wav,5,44100,0.020081,0.004244,0.005276,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0053<0.02 · peak 0.0201<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-16.wav,5,44100,0.020814,0.004454,0.005522,0.0,,,,DROP,weak signal — E_raw 0.0045<0.015 · RMS 0.0055<0.02 · peak 0.0208<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-21.wav,5,44100,0.021363,0.004337,0.005479,0.0,,,,DROP,weak signal — E_raw 0.0043<0.015 · RMS 0.0055<0.02 · peak 0.0214<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-26.wav,5,44100,0.022858,0.004442,0.005583,0.0,,,,DROP,weak signal — E_raw 0.0044<0.015 · RMS 0.0056<0.02 · peak 0.0229<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-31.wav,5,44100,0.01941,0.003929,0.004912,0.0,,,,DROP,weak signal — E_raw 0.0039<0.015 · RMS 0.0049<0.02 · peak 0.0194<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-36.wav,5,44100,0.016694,0.003881,0.004843,0.0,,,,DROP,weak signal — E_raw 0.0039<0.015 · RMS 0.0048<0.02 · peak 0.0167<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-41.wav,5,44100,0.017762,0.003694,0.004597,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0178<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-46.wav,5,44100,0.019288,0.003683,0.004646,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0193<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-51.wav,5,44100,0.022065,0.004046,0.005095,0.0,,,,DROP,weak signal — E_raw 0.0040<0.015 · RMS 0.0051<0.02 · peak 0.0221<0.35,not run,not run,,not run
27.03.2026; 19.28,/home/pi/pi-iot/audio/window_27-03-2026_19-28-56.wav,5,44100,0.019013,0.003922,0.004923,0.0,,,,DROP,weak signal — E_raw 0.0039<0.015 · RMS 0.0049<0.02 · peak 0.0190<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-01.wav,5,44100,0.017609,0.003661,0.004563,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0176<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-07.wav,5,44100,0.01709,0.003754,0.00467,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0047<0.02 · peak 0.0171<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-12.wav,5,44100,0.016541,0.003744,0.004638,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0165<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-17.wav,5,44100,0.016816,0.003781,0.00466,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0047<0.02 · peak 0.0168<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-22.wav,5,44100,0.016175,0.003535,0.004477,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0045<0.02 · peak 0.0162<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-27.wav,5,44100,0.017212,0.003606,0.004568,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0046<0.02 · peak 0.0172<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-32.wav,5,44100,0.017731,0.003558,0.004474,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0177<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-37.wav,5,44100,0.016907,0.003528,0.004414,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0169<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-42.wav,5,44100,0.020325,0.003596,0.004484,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0203<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-47.wav,5,44100,0.016877,0.00378,0.004758,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0048<0.02 · peak 0.0169<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-52.wav,5,44100,0.018128,0.003612,0.004535,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0181<0.35,not run,not run,,not run
27.03.2026; 19.29,/home/pi/pi-iot/audio/window_27-03-2026_19-29-57.wav,5,44100,0.020325,0.004002,0.004996,0.0,,,,DROP,weak signal — E_raw 0.0040<0.015 · RMS 0.0050<0.02 · peak 0.0203<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-02.wav,5,44100,0.018036,0.00399,0.004925,0.0,,,,DROP,weak signal — E_raw 0.0040<0.015 · RMS 0.0049<0.02 · peak 0.0180<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-07.wav,5,44100,0.019532,0.003821,0.00483,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0048<0.02 · peak 0.0195<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-12.wav,5,44100,0.019593,0.003941,0.004879,0.0,,,,DROP,weak signal — E_raw 0.0039<0.015 · RMS 0.0049<0.02 · peak 0.0196<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-17.wav,5,44100,0.020753,0.003865,0.004808,0.0,,,,DROP,weak signal — E_raw 0.0039<0.015 · RMS 0.0048<0.02 · peak 0.0208<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-22.wav,5,44100,0.018616,0.003816,0.004741,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0047<0.02 · peak 0.0186<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-27.wav,5,44100,0.020234,0.003626,0.004563,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0046<0.02 · peak 0.0202<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-33.wav,5,44100,0.017365,0.003564,0.004495,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0174<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-38.wav,5,44100,0.017243,0.003531,0.004421,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0172<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-43.wav,5,44100,0.025117,0.004101,0.00524,0.0,,,,DROP,weak signal — E_raw 0.0041<0.015 · RMS 0.0052<0.02 · peak 0.0251<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-48.wav,5,44100,0.016633,0.003457,0.004361,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0166<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-53.wav,5,44100,0.016358,0.003593,0.004507,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0164<0.35,not run,not run,,not run
27.03.2026; 19.30,/home/pi/pi-iot/audio/window_27-03-2026_19-30-58.wav,5,44100,0.018983,0.003457,0.004329,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0043<0.02 · peak 0.0190<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-03.wav,5,44100,0.018708,0.003385,0.004276,0.0,,,,DROP,weak signal — E_raw 0.0034<0.015 · RMS 0.0043<0.02 · peak 0.0187<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-08.wav,5,44100,0.0159,0.003468,0.004329,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0043<0.02 · peak 0.0159<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-13.wav,5,44100,0.016724,0.003536,0.004418,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0167<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-18.wav,5,44100,0.017121,0.003571,0.00445,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0044<0.02 · peak 0.0171<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-23.wav,5,44100,0.017151,0.003769,0.004642,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0046<0.02 · peak 0.0172<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-28.wav,5,44100,0.014924,0.003618,0.004515,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0149<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-33.wav,5,44100,0.016327,0.003471,0.004358,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0163<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-38.wav,5,44100,0.018555,0.003641,0.004587,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0046<0.02 · peak 0.0186<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-43.wav,5,44100,0.016877,0.003448,0.00427,0.0,,,,DROP,weak signal — E_raw 0.0034<0.015 · RMS 0.0043<0.02 · peak 0.0169<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-48.wav,5,44100,0.01764,0.003266,0.004089,0.0,,,,DROP,weak signal — E_raw 0.0033<0.015 · RMS 0.0041<0.02 · peak 0.0176<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-53.wav,5,44100,0.017548,0.00357,0.004492,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0175<0.35,not run,not run,,not run
27.03.2026; 19.31,/home/pi/pi-iot/audio/window_27-03-2026_19-31-58.wav,5,44100,0.016724,0.003585,0.004482,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0167<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-04.wav,5,44100,0.01706,0.003782,0.004735,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0047<0.02 · peak 0.0171<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-09.wav,5,44100,0.019257,0.003647,0.004583,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0046<0.02 · peak 0.0193<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-14.wav,5,44100,0.015992,0.003397,0.004227,0.0,,,,DROP,weak signal — E_raw 0.0034<0.015 · RMS 0.0042<0.02 · peak 0.0160<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-19.wav,5,44100,0.020356,0.003693,0.004635,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0204<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-24.wav,5,44100,0.017792,0.003435,0.004301,0.0,,,,DROP,weak signal — E_raw 0.0034<0.015 · RMS 0.0043<0.02 · peak 0.0178<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-29.wav,5,44100,0.019044,0.003721,0.004627,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0190<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-34.wav,5,44100,0.018555,0.004051,0.004999,0.0,,,,DROP,weak signal — E_raw 0.0041<0.015 · RMS 0.0050<0.02 · peak 0.0186<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-39.wav,5,44100,0.020753,0.00378,0.00478,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0048<0.02 · peak 0.0208<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-44.wav,5,44100,0.018769,0.003801,0.004788,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0048<0.02 · peak 0.0188<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-49.wav,5,44100,0.017701,0.003546,0.00444,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0177<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-54.wav,5,44100,0.017335,0.003686,0.004622,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0173<0.35,not run,not run,,not run
27.03.2026; 19.32,/home/pi/pi-iot/audio/window_27-03-2026_19-32-59.wav,5,44100,0.021577,0.00387,0.004828,0.0,,,,DROP,weak signal — E_raw 0.0039<0.015 · RMS 0.0048<0.02 · peak 0.0216<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-04.wav,5,44100,0.015198,0.003549,0.004429,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0152<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-09.wav,5,44100,0.017121,0.003431,0.004283,0.0,,,,DROP,weak signal — E_raw 0.0034<0.015 · RMS 0.0043<0.02 · peak 0.0171<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-14.wav,5,44100,0.019196,0.003987,0.004994,0.0,,,,DROP,weak signal — E_raw 0.0040<0.015 · RMS 0.0050<0.02 · peak 0.0192<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-19.wav,5,44100,0.020783,0.003834,0.004835,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0048<0.02 · peak 0.0208<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-24.wav,5,44100,0.016907,0.003679,0.004588,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0169<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-29.wav,5,44100,0.020356,0.003902,0.004869,0.0,,,,DROP,weak signal — E_raw 0.0039<0.015 · RMS 0.0049<0.02 · peak 0.0204<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-35.wav,5,44100,0.018677,0.003658,0.004608,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0187<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-40.wav,5,44100,0.016541,0.003471,0.004351,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0044<0.02 · peak 0.0165<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-45.wav,5,44100,0.02002,0.004198,0.005289,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0053<0.02 · peak 0.0200<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-50.wav,5,44100,0.017945,0.003797,0.004735,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0047<0.02 · peak 0.0179<0.35,not run,not run,,not run
27.03.2026; 19.33,/home/pi/pi-iot/audio/window_27-03-2026_19-33-55.wav,5,44100,0.021455,0.004182,0.005256,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0053<0.02 · peak 0.0215<0.35,not run,not run,,not run
27.03.2026; 19.34,/home/pi/pi-iot/audio/window_27-03-2026_19-34-00.wav,5,44100,0.020905,0.003765,0.004751,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0048<0.02 · peak 0.0209<0.35,not run,not run,,not run
27.03.2026; 19.34,/home/pi/pi-iot/audio/window_27-03-2026_19-34-05.wav,5,44100,0.020173,0.003822,0.004866,0.0,,,,DROP,weak signal — E_raw 0.0038<0.015 · RMS 0.0049<0.02 · peak 0.0202<0.35,not run,not run,,not run
27.03.2026; 19.34,/home/pi/pi-iot/audio/window_27-03-2026_19-34-10.wav,5,44100,0.021363,0.003706,0.00469,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0047<0.02 · peak 0.0214<0.35,not run,not run,,not run
27.03.2026; 19.34,/home/pi/pi-iot/audio/window_27-03-2026_19-34-15.wav,5,44100,0.016053,0.003472,0.004326,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0043<0.02 · peak 0.0161<0.35,not run,not run,,not run
27.03.2026; 19.34,/home/pi/pi-iot/audio/window_27-03-2026_19-34-20.wav,5,44100,0.018128,0.003693,0.004595,0.0,,,,DROP,weak signal — E_raw 0.0037<0.015 · RMS 0.0046<0.02 · peak 0.0181<0.35,not run,not run,,not run
27.03.2026; 19.34,/home/pi/pi-iot/audio/window_27-03-2026_19-34-25.wav,5,44100,0.01532,0.003469,0.004313,0.0,,,,DROP,weak signal — E_raw 0.0035<0.015 · RMS 0.0043<0.02 · peak 0.0153<0.35,not run,not run,,not run
27.03.2026; 19.34,/home/pi/pi-iot/audio/window_27-03-2026_19-34-30.wav,5,44100,0.018403,0.003602,0.004508,0.0,,,,DROP,weak signal — E_raw 0.0036<0.015 · RMS 0.0045<0.02 · peak 0.0184<0.35,not run,not run,,not run
